accel_x_mean,accel_x_min,accel_x_max,accel_y_mean,accel_y_min,accel_y_max,accel_z_mean,accel_z_min,accel_z_max,accel_sma,accel_ai,gyro_x_mean,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_min,gyro_z_max,gyro_sma,gyro_ai,bucket_bin,activity,activity_code,bucket_samples
-2819.16,-11752,3460,3784.56,-826,15996,-204.16,-7432,8050,8900.52,5807.126327929485,186.66,-4013,5799,340.65,-4380,4553,-357.38,-2936,3744,4579.31,2955.2978731763637,461,Jogging,0,100
-2534.76,-10492,4454,3519.72,-498,15060,70.62,-8468,9024,8625.26,5728.518775678912,18.4,-4280,4538,-344.0,-5314,4167,231.21,-2393,4036,4365.05,2841.576584980526,462,Jogging,0,100
-2566.58,-10722,2736,3080.14,-906,15660,-525.3,-15728,8816,7953.1,5226.442096318729,163.2,-3496,4851,17.88,-5784,4269,39.96,-2191,3858,4016.52,2616.3239013932257,463,Jogging,0,100
-2623.82,-11794,3734,3517.4,-816,14266,-188.12,-6394,7938,8295.380000000001,5489.168167376887,-86.35,-3766,4140,111.0,-6286,3232,-268.24,-2899,2818,4060.4500000000003,2647.035892649732,464,Jogging,0,100
-2836.46,-8166,274,3458.58,-236,14144,-127.66,-10366,7108,7633.58,5106.156668949197,-384.2,-3972,5496,768.98,-5397,4295,-174.31,-2703,2428,4277.2300000000005,2839.107923310689,465,Jogging,0,100
-2446.96,-5852,-948,3399.72,1918,8196,128.14,-2136,1924,6365.02,4290.299861116276,-582.3,-2919,1399,313.62,-1299,2193,-117.88,-627,259,1500.46,1024.8327184847542,466,Jogging,0,100
-2565.6382978723404,-3148,-2002,3221.531914893617,2918,3628,97.97872340425532,-278,234,5894.893617021276,4124.537951394398,17.54255319148936,-284,362,-33.48936170212766,-569,358,-34.297872340425535,-241,65,358.3085106382979,236.57588596261098,467,Standing,3,94
-2584.74,-2888,-2234,3196.6,2968,3386,-10.12,-174,120,5828.22,4112.285611831841,28.26,-63,164,14.93,-163,294,4.46,-86,90,94.25,63.247382713960086,468,Standing,3,100
-2558.14,-2686,-2414,3222.1,3118,3302,-40.68,-248,112,5837.8,4115.2034795548,8.04,-53,105,-1.57,-90,100,2.85,-27,29,65.46000000000001,43.97416124213357,469,Standing,3,100
-2602.56,-3030,-2324,3180.38,2522,3560,54.06,-380,550,5911.08,4117.424208671958,-380.39,-1403,41,458.19,-7,1373,86.27,-30,298,936.3100000000001,618.2869632892011,470,Standing,3,100
-2611.68,-6094,170,3134.92,1204,5404,-410.66,-3134,1438,6476.78,4361.381687317805,-386.05,-2751,2222,935.28,-2172,4494,-399.42,-2658,953,2646.93,1752.0841805410846,471,Walking,4,100
-2443.26,-4636,340,3183.26,876,10900,-10.38,-3450,2248,6210.9400000000005,4219.428659617914,191.38,-2241,2308,-96.27,-2998,3343,-26.86,-1412,1624,3050.23,1954.2517649841707,472,Walking,4,100
-2801.82,-11942,-402,3373.16,-984,12904,-202.1,-6224,3098,7124.2,4765.092322406505,186.83,-1864,2198,87.98,-2737,3973,-10.55,-1647,1167,2782.1,1767.1164877466317,473,Walking,4,100
-2940.02,-10656,-360,3236.92,-988,12932,-362.88,-6778,3312,7278.46,4844.149156053476,86.2,-2542,2077,-196.41,-3470,3418,62.5,-1402,1906,3015.33,1987.9929962772526,474,Walking,4,100
-2766.78,-10836,436,3097.18,-1332,17188,-292.46,-7060,4070,7047.22,4732.455325922046,-154.08,-4141,2254,-299.36,-3833,3283,27.12,-1813,1467,3038.8,1972.613680682831,475,Walking,4,100
-2603.52,-11740,-222,2949.46,-902,11350,-261.9,-7294,2690,6608.76,4385.19598340257,-60.59,-2472,2336,-300.45,-3998,4572,24.57,-1543,1400,3051.37,2023.639434962198,476,Walking,4,100
-2648.74,-11814,558,3132.1,-1332,12506,-321.66,-8168,2672,6811.1,4578.310177075593,23.88,-2395,2353,42.22,-3830,4417,-180.45,-1759,1680,3362.73,2182.7621797014885,477,Walking,4,100
-2764.94,-11454,110,3156.68,-2342,13914,-308.16,-8388,3366,7121.46,4768.373954437163,83.31,-3498,2500,39.41,-4800,5232,-144.45,-1893,1466,3388.01,2231.1745457310967,478,Walking,4,100
-2679.16,-10720,-298,3269.82,-2984,10742,-390.96,-6140,3914,7131.860000000001,4738.4020546212905,99.37,-3022,2274,127.58,-3194,2903,-166.0,-1868,1208,3027.4700000000003,1923.8329065862888,479,Walking,4,100
-2760.62,-9306,252,2911.42,-1844,6350,-428.06,-6398,2412,6749.18,4429.1574564898065,87.64,-2729,2361,-76.71,-4788,3720,-145.35,-1480,1262,3207.16,2060.7335901251336,481,Walking,4,100
-2830.958904109589,-5460,-1210,3742.5205479452056,-1160,19558,96.4931506849315,-11808,3762,7497.2054794520545,5124.08484921304,332.972602739726,-5131,2563,-389.75342465753425,-6524,3186,286.90410958904107,-1550,1189,3440.013698630137,2230.5526078147623,482,Walking,4,73
-2795.8840579710145,-4966,-666,3261.159420289855,2048,6382,12.144927536231885,-854,714,6319.68115942029,4387.398687696904,342.536231884058,-1922,2221,399.84057971014494,-4756,2942,-238.14492753623188,-1548,1115,3265.536231884058,2017.087159766718,483,Walking,4,69
-2863.0,-9298,612,3262.72,-2536,14030,-326.72,-7354,3390,7375.76,4886.600040119018,88.19,-4428,2412,-241.98,-4348,3989,51.2,-1744,1688,3459.57,2230.686944311965,484,Walking,4,100
-2721.2,-12300,568,3128.9,-1576,15778,-273.22,-7296,2994,7069.96,4726.269947800555,-76.81,-6312,2406,-322.8,-4695,4258,12.42,-1999,1541,3367.67,2209.1719360933666,485,Walking,4,100
-2689.82,-12956,-108,2968.84,-1306,12928,-237.08,-8232,3398,6693.06,4517.39699320057,-126.67,-3109,2182,-226.87,-3227,4910,59.57,-1665,1766,3164.27,2066.098077758348,486,Walking,4,100
-2636.96,-10284,158,3108.38,-1372,17760,-250.08,-9496,4380,6859.46,4606.638678394871,10.41,-3096,2104,-76.61,-3783,3629,-133.16,-1628,1429,3603.66,2286.424940404988,487,Walking,4,100
-2687.402298850575,-11162,1512,3136.4137931034484,-994,12552,-339.7701149425287,-7340,3452,7031.218390804597,4702.3208512342135,-131.75862068965517,-3345,2422,-281.14942528735634,-4707,4795,47.666666666666664,-1732,1580,3303.4942528735633,2153.4526575580444,488,Walking,4,87
-2728.2,-9448,122,3254.96,-1254,13254,-317.08,-7084,3826,7102.24,4778.57854782161,216.19,-2437,2642,2.03,-2889,4045,-146.31,-1745,1608,3196.01,2029.8512146309138,489,Walking,4,100
-2702.24,-12590,-64,3232.26,-1686,15984,-280.32,-8528,3300,7014.54,4737.780272194753,7.79,-4174,2319,195.7,-2737,4116,-176.64,-1963,1612,3390.31,2165.7044529924037,490,Walking,4,100
-2727.16,-12490,554,3086.66,-1248,6998,-299.08,-8474,2010,6676.02,4520.275255493349,66.9,-2402,2443,-65.48,-4028,4945,-200.13,-1903,1683,3442.57,2194.3254458713664,491,Walking,4,100
-2560.38,-7422,-48,3170.8,1060,11974,-131.7,-4710,2578,6360.12,4344.439012076898,22.86,-3462,2452,-93.75,-3264,2434,-76.15,-2082,1936,3278.58,2062.201655617946,492,Walking,4,100
-2711.1,-12718,-638,3319.68,-1126,16598,-4.6,-6486,3138,7019.82,4779.43528445532,620.07,-4905,2705,-240.75,-3420,3254,-25.76,-2079,1471,3140.52,2061.8374490045117,493,Walking,4,100
-2858.96,-15782,210,3425.64,-996,13822,-207.68,-9342,4088,7509.400000000001,4983.57956964985,584.18,-3050,3088,-735.18,-4790,4194,97.89,-1887,1950,3877.59,2570.32834274191,494,Walking,4,100
-2738.34,-14400,1262,3179.56,-1074,15490,-322.92,-8736,2930,6976.9800000000005,4652.693288536509,92.85,-2254,2329,-295.36,-4192,3911,138.98,-1672,1956,3087.65,2017.4790211568925,495,Walking,4,100
-2706.84,-11128,146,2953.56,-2188,15518,-318.08,-9800,3526,6910.72,4579.940574531871,-146.64,-3147,2214,-254.7,-3515,4816,69.81,-1594,1628,3173.25,2084.7602936749718,496,Walking,4,100
-2539.56,-10746,146,3087.56,-2498,15596,-419.7,-10296,4714,7037.1,4677.070500434522,41.84,-3051,2217,-187.84,-3509,4867,-41.04,-1956,2218,3521.06,2266.7426400492755,497,Walking,4,100
-2619.26,-9384,320,3183.24,-1428,13886,-416.76,-6886,3872,6980.54,4643.520937632715,29.05,-3734,2382,13.54,-5456,3582,-189.95,-1718,1396,3537.78,2285.5939252134585,498,Walking,4,100
-2817.74,-10384,302,3203.12,-2140,15028,-403.12,-10578,3652,7277.06,4881.596272313798,185.11,-3855,2256,12.75,-5662,4673,-162.71,-1773,1488,3554.4300000000003,2293.812292151209,499,Walking,4,100
-2569.68085106383,-11774,394,3198.531914893617,-1506,11566,-463.0,-6756,3318,6941.382978723404,4631.523404566446,95.14893617021276,-2575,2288,208.13829787234042,-3409,4828,-171.54255319148936,-1494,1267,3388.574468085106,2167.3461251552053,500,Walking,4,94
-2769.08,-11976,466,3092.1,-1962,9538,-400.6,-6758,2696,6829.22,4553.868877794361,22.24,-2185,2339,10.72,-6687,4715,-198.75,-1552,1156,3393.75,2201.1737846959677,501,Walking,4,100
-2448.925,-10888,84,3152.85,-206,16612,-287.5,-8362,2476,6548.125,4376.341573925468,27.35,-4410,3031,-39.175,-3983,3374,-159.8,-1723,1693,3822.925,2438.404187397004,502,Walking,4,80
-2593.96,-11050,-348,3275.88,-1444,14154,-16.4,-7778,3438,6754.84,4574.8032864273255,263.13,-7306,2934,-3.49,-5002,4111,-30.04,-1587,1512,3114.16,2047.3192738097068,503,Walking,4,100
-2834.1111111111113,-9116,108,2994.75,-1118,15148,-238.61111111111111,-6064,3062,7312.027777777777,4725.546235874345,53.875,-5518,3432,-1306.8472222222222,-4618,3312,390.4583333333333,-1239,1051,3332.708333333333,2293.922104389383,504,Walking,4,72
-2893.8494623655915,-7916,240,3155.2688172043013,-444,11208,-376.5806451612903,-7752,3520,7308.494623655914,4818.317019278211,256.0537634408602,-3124,2802,-801.6344086021505,-4640,4296,284.6989247311828,-1446,1716,3078.193548387097,2075.159761354321,505,Walking,4,93
-2692.38,-13244,674,2936.76,-636,13662,-313.56,-7006,3160,6750.7,4460.5196240289415,-103.26,-2476,2448,-216.29,-3735,4789,66.97,-1632,1634,3151.36,2049.529559365946,506,Walking,4,100
-2578.72,-10132,-20,3098.36,-1802,14720,-411.88,-9830,3884,6922.96,4617.913448724818,44.9,-3277,2818,-100.58,-4331,4717,-142.29,-1704,1915,3762.21,2435.4941871111855,507,Walking,4,100
-2743.58,-9974,318,3131.64,-1950,16194,-328.18,-7670,4102,7113.72,4772.442252875457,85.79,-6042,2239,-2.65,-4208,3769,-216.61,-1635,1656,3586.73,2330.030790308236,508,Walking,4,100
-2710.3,-10162,22,3271.6,-1542,15140,-406.56,-10124,3880,7238.22,4824.315477524458,241.15,-3329,2482,-47.03,-3538,3761,-120.44,-1597,1770,3403.92,2193.45926763131,509,Walking,4,100
-2722.98,-9952,718,3224.96,-1778,16884,-452.94,-9466,3954,7127.12,4780.6952291642065,46.61,-3352,2638,196.04,-3362,4730,-166.93,-1690,1986,3386.6,2190.1491313731162,510,Walking,4,100
-2726.74,-12274,246,2996.56,-1390,6394,-303.6,-7154,3892,6769.54,4478.639257268876,63.3,-2782,2423,-17.29,-4800,4715,-213.99,-1805,1343,3461.3,2243.2028522695564,511,Walking,4,100
-2670.48,-14160,-102,3320.88,158,18008,-221.8,-8314,2930,6835.16,4591.945224538326,81.61,-3292,2450,-142.98,-4168,2423,-21.31,-1743,1521,3379.06,2175.3015722493747,512,Walking,4,100
-2616.46,-12556,1604,3153.58,-3360,15352,-125.5,-9332,4348,6884.7,4680.453066955773,186.48,-2791,2175,190.24,-3932,6078,-110.95,-1979,2142,3509.37,2259.8742229963927,513,Walking,4,100
-2942.48,-11500,-168,3312.32,-2198,16294,-328.44,-10502,4040,7676.0,5109.989369284665,175.97,-3102,2333,-282.61,-4921,4488,35.44,-1600,1476,3519.32,2264.1186702880855,514,Walking,4,100
-2748.94,-13708,-104,3198.3,-1758,15428,-361.58,-9518,3838,7158.9800000000005,4774.049370089189,-51.57,-3183,2375,-190.28,-4010,5745,52.19,-1803,1846,3348.32,2165.5266489975406,515,Walking,4,100
-2753.04,-12478,52,2949.66,-2378,16722,-260.36,-8366,3698,6954.3,4618.323924910378,-134.63,-4212,2371,-283.86,-5242,5619,56.26,-1814,1682,3264.9900000000002,2147.155641815383,516,Walking,4,100
-2660.52,-13596,1012,3029.52,-2448,13212,-298.12,-9320,3118,6927.76,4608.456141051822,-50.15,-4798,2571,-169.81,-4383,5862,-32.22,-1834,1681,3630.82,2347.9107520403495,517,Walking,4,100
-2641.9,-12978,258,3123.04,-2372,17144,-302.6,-8584,4124,7070.62,4740.380555323367,16.62,-4998,2358,-18.36,-4733,5492,-172.99,-1835,1543,3663.9700000000003,2364.1032836481927,518,Walking,4,100
-2737.42,-12950,448,3201.96,-2858,14444,-231.66,-8040,3594,7278.360000000001,4843.342720436064,144.01,-3766,2590,-3.78,-4757,5387,-188.1,-1870,1483,3646.91,2354.9658700094333,519,Walking,4,100
-2737.48,-13934,914,3241.6,-1118,13866,-341.92,-9322,3784,7126.400000000001,4770.683557814051,227.97,-2900,2465,42.67,-3733,6013,-110.94,-1610,2240,3388.32,2164.8142236078925,520,Walking,4,100
-2719.18,-11722,480,3240.6,-1638,14378,-452.26,-8924,3870,6999.32,4707.06813646736,-15.82,-5986,2822,205.07,-3365,4474,-160.77,-1569,1595,3536.8,2225.4660664004755,521,Walking,4,100
-2726.84,-13444,32,2920.9,-2088,7754,-266.36,-8134,3666,6726.62,4450.964463809692,116.87,-2865,2361,-58.34,-4529,5598,-173.11,-1870,1432,3414.48,2199.943195680085,522,Walking,4,100
-2682.26,-8350,-370,3316.62,-570,13680,-181.94,-4920,3246,6888.1,4625.771465015785,46.42,-5947,2495,-128.78,-3979,2501,-30.71,-1511,1618,3332.37,2130.025242385719,523,Walking,4,100
-2664.8,-9478,512,3141.2,-1698,12948,-61.28,-7702,3808,6835.72,4609.176528279066,189.92,-4126,2604,41.88,-4777,3998,-119.31,-1675,1717,3223.39,2061.1993364801947,524,Walking,4,100
-2850.54,-11250,-214,3368.18,-868,12064,-311.08,-6480,2788,7299.84,4868.1055621911355,395.63,-4187,2586,-489.59,-4489,4079,24.1,-1632,1384,3288.46,2144.3111016475186,525,Walking,4,100
-2736.24,-7546,2686,3298.68,-192,9984,-336.02,-9646,3822,7364.9800000000005,4824.186526563713,417.41,-4207,2988,-651.58,-4501,5184,121.07,-1517,1741,3351.1,2243.380306182439,526,Walking,4,100
-2766.6,-10782,-748,2988.06,-2014,17216,-313.82,-11708,4424,7111.84,4650.6828330566905,82.28,-3606,2611,-393.41,-3585,3892,131.91,-1710,1550,3059.94,1999.28801497225,527,Walking,4,100
-2649.98,-10022,-570,3013.46,-1966,17248,-315.52,-12656,4310,7057.24,4648.791984492167,19.73,-3323,2517,-297.14,-5280,4570,15.67,-1504,1418,3366.7400000000002,2183.691471506176,528,Walking,4,100
-2575.24,-9366,16,3106.08,-2054,15580,-354.2,-8348,3674,6995.12,4667.172206767334,104.78,-3907,2395,-97.37,-4349,4778,-129.08,-1781,2024,3671.77,2363.100453087636,529,Walking,4,100
-2738.96,-10304,-26,3184.8,-1986,17616,-392.86,-13440,3976,7240.34,4814.351001478951,82.41,-4820,2521,41.33,-4866,4501,-208.23,-1574,1542,3577.21,2303.248731732583,530,Walking,4,100
-2759.3,-9362,224,3228.62,-2334,18088,-367.62,-10656,4612,7555.82,4999.475777533273,125.88,-4277,2665,9.51,-5572,4215,-166.41,-1588,1368,3685.9,2336.2185316780246,531,Walking,4,100
-2669.48,-7672,984,3239.16,-2998,15278,-299.64,-7200,4328,7421.96,4936.504152295866,86.74,-4428,3051,155.19,-3509,5046,-175.03,-1820,1533,3614.02,2333.5809918875834,532,Walking,4,100
-2657.84,-14232,860,3306.24,-2964,14752,-525.52,-8546,4808,7252.0,4881.707994604862,66.07,-3503,2434,65.93,-5337,5582,-147.13,-1912,1865,3796.4500000000003,2408.2899330629616,533,Walking,4,100
-2831.1666666666665,-10676,194,2973.0208333333335,-2644,6262,-316.8125,-7318,3454,6884.5,4553.215817915675,76.46875,-2578,2490,-192.25,-4212,4375,-71.11458333333333,-1634,1085,3413.9791666666665,2200.1189602321588,534,Walking,4,96
-2514.14,-7494,64,3200.02,-2108,15538,88.58,-9952,3842,6718.26,4562.7986800184035,109.76,-5270,2307,-0.05,-4307,2591,-92.61,-1596,1496,3144.82,2016.5080173936312,535,Walking,4,100
-2939.18,-10692,-1160,3310.68,-1248,16562,-287.76,-10128,3098,7271.900000000001,4863.776567588258,255.71,-7523,2893,-233.9,-3810,3449,91.95,-1546,1195,2884.1,1873.5527799175086,536,Walking,4,100
-2592.8387096774195,-5100,-880,3047.3763440860216,1536,6756,-151.5268817204301,-3036,1746,6358.021505376345,4165.148242381684,-402.63440860215053,-2477,1528,-131.3763440860215,-2043,1427,43.17204301075269,-854,766,1583.0967741935485,1048.689297821936,537,Walking,4,93
-2617.3,-3078,-2436,3186.08,2956,3344,178.8,-62,522,5984.06,4129.948632955052,28.34,-100,198,-30.96,-288,127,25.86,-62,290,165.22,110.5118061675232,538,Standing,3,100
-2571.74,-2672,-2464,3213.54,3102,3350,126.78,-26,290,5912.86,4118.630044647388,11.3,-83,75,12.5,-61,79,15.12,-10,42,69.06,46.06198367988323,539,Standing,3,100
-2516.42,-2596,-2424,3258.18,3172,3372,113.78,-12,258,5889.06,4119.0271036355825,37.83,-51,104,-24.83,-84,49,4.72,-19,36,86.54,58.06322944670738,540,Standing,3,100
-2530.46,-2636,-2310,3256.36,3176,3554,91.7,-36,202,5880.32,4125.868468996546,24.96,-48,74,5.21,-53,52,-7.06,-26,11,55.39,38.50389311306657,541,Standing,3,100
-2051.04,-7830,300,3702.78,-586,8122,-1216.26,-5512,2778,7144.84,4742.387822301232,117.48,-2299,1537,286.12,-3306,1526,-39.52,-1450,718,1815.58,1232.9912376233071,542,Side-Step,2,100
-1121.46,-14566,2798,3272.62,-1646,13970,-1388.98,-6558,4710,7999.900000000001,5342.567268869328,-23.19,-4836,5619,124.76,-7636,6548,256.16,-2307,3580,4681.31,3133.9270718610032,543,Side-Step,2,100
-1760.5,-18858,4406,3079.6,-4058,13446,-1036.92,-12262,8504,8389.94,5519.57424295131,-60.07,-6032,6423,298.82,-10986,10554,-273.54,-2904,3414,5749.57,4001.222518120631,544,Side-Step,2,100
-2623.76,-11544,1934,3555.4,-1472,16188,-1363.42,-13472,4698,8965.42,6025.813183387312,54.21,-6281,7739,12.94,-10084,7234,-40.19,-3743,4167,5883.02,4067.5339790882263,545,Side-Step,2,100
-1561.26,-11602,3766,3191.32,-1628,14088,-1160.7,-12752,4524,8363.12,5515.601340921501,-147.83,-6289,8372,-71.4,-8393,7059,3.98,-3894,2915,5244.53,3643.6452335119407,546,Side-Step,2,100
-2187.6,-11100,2442,3139.14,-2866,15662,-919.34,-13414,6364,8804.2,5810.808786346332,51.83,-5462,6409,-2.26,-10212,7621,242.18,-5050,3224,6112.89,4244.804930565768,547,Side-Step,2,100
-2097.855670103093,-13258,2476,3422.1237113402062,-1322,12830,-1147.5257731958764,-19748,5902,8940.61855670103,5930.9148842585955,106.8659793814433,-2918,7383,240.17525773195877,-11225,6661,-226.8041237113402,-3862,4266,5125.742268041237,3560.238877887186,548,Side-Step,2,97
-2288.36,-12576,2310,3271.54,-518,15106,-1366.76,-16800,6500,9129.14,6106.448987989903,92.87,-7656,7051,-563.76,-13613,6601,-62.77,-4257,3735,5958.82,4039.1740083560535,549,Side-Step,2,100
-1964.6373626373627,-12630,3302,3554.879120879121,-1430,16350,-1144.2417582417581,-13016,6384,8908.637362637362,5859.933872777021,-97.01098901098901,-8052,6419,595.4065934065934,-9235,8766,224.6813186813187,-3602,3429,5918.395604395605,4163.00387242216,550,Side-Step,2,91
-1922.94,-10604,2660,2768.74,-3028,15110,-959.96,-14024,4916,8057.92,5390.34554143891,96.25,-4988,8506,-81.44,-10168,10807,77.99,-4562,3518,6484.9400000000005,4535.0535692021795,551,Side-Step,2,100
-2494.42,-12240,3840,3816.56,-2358,15458,-1135.9,-15512,5338,9698.960000000001,6413.975446974529,-165.61,-9220,7533,145.03,-11020,7689,25.11,-4683,3873,6522.650000000001,4375.975960063566,552,Side-Step,2,100
-1951.52,-12794,2754,3283.78,-1184,21932,-1133.88,-15228,4250,8638.18,5749.582005035593,211.24,-7718,8646,-228.77,-8821,12199,128.57,-3126,5785,6684.860000000001,4581.370988228306,553,Side-Step,2,100
-1668.82,-11216,3768,3306.44,-2450,14838,-1147.98,-12940,6096,8442.28,5494.088161171098,-44.25,-5686,8732,185.28,-10497,7388,256.82,-4560,3027,5881.27,4066.5126991375705,554,Side-Step,2,100
-2446.641975308642,-11682,2472,3432.4444444444443,-586,15338,-1036.5432098765432,-15094,5552,9135.037037037036,6051.1713142564295,-78.93827160493827,-6236,8840,-237.0493827160494,-13404,5813,-131.2962962962963,-3863,4492,6267.259259259259,4357.013397323909,555,Side-Step,2,81
-2617.66,-13472,3420,3734.26,-3254,20608,-1283.72,-9768,4658,9563.44,6370.963891730514,-259.08,-7894,7622,-128.95,-8600,7168,1.43,-3403,4941,7027.22,4745.448366621097,556,Side-Step,2,100
-1257.92,-12594,3112,3239.76,-194,16298,-1216.32,-7848,3166,7615.8,5055.878616414968,194.92,-6612,4775,232.87,-7938,8774,142.28,-3088,4753,5496.97,3683.3885933631122,557,Side-Step,2,100
-2243.4315789473685,-12732,5572,2918.694736842105,-2438,22844,-992.2736842105263,-11864,2918,7797.010526315789,5184.238587246323,146.9157894736842,-11074,7052,24.08421052631579,-7661,13694,147.47368421052633,-4745,7040,6223.0842105263155,4240.379017900498,558,Side-Step,2,95
-3108.76,-12972,412,3397.12,-434,15306,-113.5,-7870,3888,8160.18,5313.582832513605,715.42,-9443,5322,-900.53,-3860,7345,-6.12,-3608,3490,4521.51,2991.083976601533,559,Side-Step,2,100
-3040.24,-4766,-884,2784.58,1552,3904,-310.48,-1890,1126,6554.06,4304.439256330839,1131.41,140,2761,-1107.26,-2887,1043,-54.55,-1017,1199,2672.2200000000003,1783.9941890032292,560,Side-Step,2,100
-2809.62,-3846,-1270,2925.22,1598,3990,-527.98,-1600,906,6358.9800000000005,4174.671140805588,99.65,-1016,2347,-210.25,-1834,1064,125.17,-565,1761,1462.55,990.3171355839779,561,Standing,3,100
-2861.84,-3072,-2508,2919.62,2698,3160,-240.8,-520,26,6022.82,4098.105177042883,43.09,-131,482,-23.84,-283,95,-7.71,-221,107,172.48,112.62419474355056,562,Standing,3,100
-2889.5,-2978,-2786,2892.46,2802,2998,-342.0,-486,-214,6123.96,4103.444288064985,30.77,-59,115,16.72,-42,96,-12.94,-49,16,84.15,57.663089511191195,563,Standing,3,100
-2387.98,-3110,-1080,3138.3,2474,4368,-830.72,-2012,-188,6357.0,4113.409477399011,-15.43,-785,1299,418.63,-119,2270,129.22,-246,789,817.54,558.074544613658,564,Standing,3,100
-1889.64,-8800,3546,3427.4,-1658,9666,-1643.1,-7388,2164,7966.54,5266.907177168266,-21.08,-2844,3765,46.9,-4171,6789,120.25,-2038,2830,3617.4900000000002,2495.786348183319,565,Side-Step,2,100
-1247.06,-14612,3804,3443.42,-796,19576,-1564.98,-8080,1002,8155.820000000001,5477.314210335399,117.04,-5294,4071,-77.15,-6056,7580,87.82,-2463,5960,4701.7300000000005,3331.4551761744556,566,Side-Step,2,100
-1900.86,-15076,2498,2892.5,-940,16446,-912.88,-8170,4268,7441.32,5002.954190044322,-120.93,-9658,4111,85.85,-4950,8278,43.48,-2831,7146,5373.54,3668.0612318912886,567,Side-Step,2,100
-2332.38,-12486,2098,3820.92,-1340,15982,-1699.5,-9612,2204,8971.44,5987.210970566915,103.26,-5124,3080,-266.9,-5789,6534,-40.65,-2897,6434,4930.49,3420.7356720666007,568,Side-Step,2,100
-1407.96,-16088,2928,3338.96,-1156,17008,-1644.5,-9680,2036,8081.9400000000005,5413.787147840392,-103.24,-3804,3952,346.75,-7102,7687,59.41,-3892,10008,5507.54,3733.417609879559,569,Side-Step,2,100
-1817.66,-19126,3764,2756.84,-1136,13046,-1199.06,-11800,1932,7391.12,4905.4038819703355,69.99,-3901,3899,-165.38,-6455,8474,21.29,-2668,4927,5257.46,3674.0182594538765,570,Side-Step,2,100
-2269.64,-12124,3772,3748.84,-1090,19826,-1726.82,-7516,1328,8848.34,5971.447283797225,-64.45,-4062,4448,-81.4,-8844,7074,37.75,-2399,7349,5191.54,3595.369382556241,571,Side-Step,2,100
-1181.16,-11466,4552,3210.16,-1428,21482,-1430.94,-8824,1018,7705.18,5224.83198451657,-48.31,-3694,4831,190.49,-5159,6260,163.14,-2880,5487,4932.96,3308.9309992086373,572,Side-Step,2,100
-1649.22,-16620,4214,3082.5,-1038,14462,-1278.98,-9258,1312,8015.1,5339.3697814387315,244.53,-3681,4905,-2.56,-6603,7027,50.41,-2435,5119,5311.2,3661.5079711866797,573,Side-Step,2,100
-2065.42,-16588,3534,3654.04,-1630,15008,-1687.14,-10404,1470,8877.0,5980.194599081168,-64.63,-5127,5615,-207.88,-6848,9101,-3.01,-2614,6461,5242.4800000000005,3623.011014392464,574,Side-Step,2,100
-1403.22,-17852,4034,3331.6,-1020,14726,-1473.4,-12438,1286,8560.7,5618.919807293918,-132.45,-6914,6595,175.39,-5847,11802,267.8,-2848,6781,6105.68,4163.498024690998,575,Side-Step,2,100
-2190.84,-14334,2538,3248.62,-1312,12042,-1318.96,-8050,1524,7881.22,5207.87418074705,-14.47,-8747,3489,159.37,-5000,10985,-119.55,-3005,6714,4776.25,3385.6775768298194,576,Side-Step,2,100
-1984.62,-21892,3894,3291.62,-1786,16040,-1669.82,-15090,3484,8923.9,6037.224536180285,-35.63,-4863,5103,-224.35,-5900,8425,8.84,-2276,4398,4930.74,3362.414776233185,577,Side-Step,2,100
-1817.08,-13586,4154,3067.86,-1192,14406,-1202.26,-9022,1834,7975.12,5384.111298387669,-10.87,-6249,4580,173.38,-6128,9077,208.83,-2923,4871,5654.08,3970.635593764533,578,Side-Step,2,100
-2219.6,-15284,4500,3395.46,-862,13346,-1643.84,-8572,1354,8541.22,5611.16956209453,108.92,-3992,4951,-120.6,-6426,7927,-118.38,-2739,3863,4758.8,3236.015144556959,579,Side-Step,2,100
-1650.6,-16338,3054,3223.26,-1374,13594,-1587.82,-11334,2280,8286.72,5509.760166311958,-29.86,-4756,4365,180.3,-4651,6944,93.77,-2523,3603,4616.91,3140.5834052274454,580,Side-Step,2,100
-1652.88,-12982,4858,2910.9,-736,19776,-1156.08,-9070,1590,7358.26,4831.679420853423,-55.82,-5387,5213,-117.44,-6619,8017,65.97,-2574,5981,5376.21,3733.5629727207047,581,Side-Step,2,100
-2909.58,-18294,3662,3280.16,-1940,16724,-1084.44,-10830,2848,8327.02,5391.935418529062,323.29,-3911,5846,-270.47,-5332,7905,-65.38,-2290,3844,4424.8,2959.8268967906183,582,Side-Step,2,100
-3112.26,-6036,18,2853.86,114,6690,104.6,-5718,2576,6741.28,4549.986134585848,-1265.04,-5734,1677,608.09,-2563,2670,-193.51,-1698,2332,3134.7000000000003,2084.958880494662,583,Side-Step,2,100
-2940.12,-4128,-98,2861.58,1770,5084,137.0,-952,1158,6104.06,4211.764700292161,-225.44,-2586,641,259.39,-567,2100,41.97,-547,916,904.64,612.1614546694357,584,Side-Step,2,100
